"Year","Country.Code","WBL.Index","Region","Income Group","GDP","Labor.Force.Participation","Edu.pri","Edu.sec","Edu.ter","Wage","Edu.pri_Missing_Rate","Edu.sec_Missing_Rate","Edu.ter_Missing_Rate","Edu_Missing_Rate","Log.GDP"
2020,"COL",81.875,"Latin America & Caribbean","Upper middle income",17652.8965222983,41.1937340094887,93.16194,80.16872,59.84247971,50.6317886489007,0.5,0.56,0.12,0.4,9.77871180413207
2020,"HRV",93.75,"Europe & Central Asia","High income",35107.9328101916,45.3029718299052,87.35711,94.05053,87.51052856,91.4900019038921,0.75,0.5,0.09,0.45,10.4662108730922
2020,"CYP",91.25,"Europe & Central Asia","High income",47283.45703125,45.1325888405733,97.89554,95.3969,98.12271881,89.8236751705627,0.44,0.28,0.28,0.33,10.7639369164874
2020,"CZE",93.75,"High income: OECD","High income",49961.7957257172,44.2976865256808,89.48699,91.49009,78.7804184,87.4174432917179,0.88,0.75,0,0.54,10.8190339219556
2020,"CIV",83.125,"Sub-Saharan Africa","Lower middle income",5894.87874674153,42.9270393292789,86.60521,35.05883,8.715060234,16.1912912742059,0.56,0.88,0.44,0.62,8.68200886831536
2020,"DNK",100,"High income: OECD","High income",67179.1230474676,47.0916885384704,98.50205,92.25643,96.13195801,94.4973917094662,0.44,0.22,0.03,0.23,11.1151326947732
2020,"DOM",86.25,"Latin America & Caribbean","Upper middle income",21363.8610383998,39.1880378875975,92.68957,74.54667,76.27281952,69.5269596991719,0.44,0.47,0.69,0.53,9.96950284388659
2020,"ECU",89.375,"Latin America & Caribbean","Upper middle income",13853.4207787933,40.5113353708491,96.06828,86.0294,63.17821121,36.929703924467,0.66,0.38,0.78,0.6,9.53635965048983
2020,"EGY",45,"Middle East & North Africa","Lower middle income",15026.5682438097,17.4240728431253,98.77074,83.12511,39.7496109,69.9743755558106,0.72,0.84,0.34,0.64,9.61764167616467
2020,"SLV",88.75,"Latin America & Caribbean","Upper middle income",10543.9383291317,41.0064001938555,81.41932,62.55455,34.06732178,51.6497700546071,0.56,0.47,0.12,0.39,9.26340124454411
2020,"EST",97.5,"High income: OECD","High income",43435.1987695949,48.3444818666466,94.22231,95.49697,87.17617798,93.8635576953334,0.69,0.38,0.03,0.36,10.679048445475
2020,"SWZ",46.25,"Sub-Saharan Africa","Lower middle income",10027.6527487324,46.9971468400276,82.37601,47.09057,6.160679817,57.5358689256672,0.53,0.47,0.62,0.54,9.21320154977367
2020,"ETH",71.875,"Sub-Saharan Africa","Low income",2437.97033495522,46.5105701204199,81.45238,30.3126,5.053160191,11.631660785124,0.38,0.81,0.41,0.53,7.79933123535197
2020,"FJI",79.375,"East Asia & Pacific","Upper middle income",13567.4738284912,33.5215235675123,98.4174,88.84323,95.43482208,69.9945678839279,0.59,0.66,0.62,0.62,9.51550427992273
2020,"FIN",97.5,"High income: OECD","High income",57451.6270961396,47.6793946793812,98.75032,96.3946,100,90.7593163351079,0.31,0.19,0,0.17,10.9587160106237
2020,"FRA",100,"High income: OECD","High income",54856.8655855115,48.4961849019758,99.11794,95.32789,77.64801025,90.6755730301929,0.38,0.22,0,0.2,10.9125008571637
2020,"GEO",85.625,"Europe & Central Asia","Upper middle income",18186.8816465807,47.1156066174797,98.19462,96.84329,75.50276184,53.2835813421269,0.75,0.59,0.12,0.49,9.80851080769812
2020,"DEU",100,"High income: OECD","High income",63392.9488270416,46.7054234608295,91.32272,84.68996,74.79360199,93.4340217124452,0.47,0.5,0.5,0.49,11.0571236915018
2020,"GHA",75,"Sub-Saharan Africa","Lower middle income",6508.24652305901,47.8316178735261,86.60582,57.88249,17.43605995,17.4534363053019,0.44,0.47,0.34,0.42,8.78097898703846
2020,"GRC",97.5,"High income: OECD","High income",33549.0663534841,44.3908921244462,98.45671,92.61503,100,73.4706806751487,0.22,0.34,0.12,0.23,10.420794120147
2020,"GTM",73.75,"Latin America & Caribbean","Upper middle income",11470.3642213488,32.6832214420219,87.03699,42.97926,19.6749897,50.6069886350353,0.38,0.53,0.56,0.49,9.34760914126781
2020,"GIN",73.75,"Sub-Saharan Africa","Lower middle income",3557.46233883145,41.2950502002842,68.77121,25.56081,3.333919764,9.68918133467755,0.41,0.72,0.22,0.45,8.17708380324408
2020,"HND",75,"Latin America & Caribbean","Lower middle income",6264.01884276715,39.2438070714111,80.92844,46.71862,29.40350914,44.5909012525119,0.44,0.84,0.44,0.57,8.74273687495009
2020,"HKG",89.375,"East Asia & Pacific","High income",65388.3300696863,49.6681119062366,94.16782,96.54371,94.58344269,95.0150289017341,0.94,0.41,0.28,0.54,11.0881143753535
2020,"HUN",93.75,"High income: OECD","High income",37557.9267028675,44.7266715166581,90.10324,89.51638,60.9134407,90.5080631177389,0.31,0.34,0,0.22,10.5336663573779
2020,"ISL",100,"High income: OECD","High income",65431.3233465745,45.8251717918864,99.37185,92.39913,100,91.5170122387181,0.47,0.38,0,0.28,11.0887716561219
2020,"IND",71.875,"South Asia","Lower middle income",7930.0911303899,24.9898810202089,93.02689,62.40373,31.25671577,21.4178750489569,0.66,0.97,0.22,0.61,8.97854590042077
2020,"IDN",64.375,"East Asia & Pacific","Upper middle income",12757.7850854842,39.4104013007248,90.9674,79.88474,41.44260025,40.0148239550247,0.25,0.47,0.19,0.3,9.45397533962941
2020,"IRN",31.25,"Middle East & North Africa","Lower middle income",14040.6646532072,16.7451840494196,97.51399,80.37532,56.55585861,59.2518104304152,0.56,0.75,0.22,0.51,9.54978423559477
2020,"IRL",97.5,"High income: OECD","High income",96701.6663768195,45.8624046863912,97.31237,98.72828,80.75592804,91.5933962273186,0.72,0.41,0,0.38,11.4793962547615
2020,"ITA",97.5,"High income: OECD","High income",50328.594103779,42.4397595240405,95.36984,95.29366,80.60366058,83.3145209550701,0.78,0.41,0,0.4,10.8263485350405
2020,"JAM",68.125,"Latin America & Caribbean","Upper middle income",10216.0655361472,45.0635379394183,81.26045,76.31102,33.65317154,67.9817653141838,0.62,0.56,0.69,0.62,9.23181469299262
2020,"JOR",40.625,"Middle East & North Africa","Lower middle income",9288.5272415511,17.799986450801,80.17565,63.52398,35.96810913,95.9041890263372,0.5,0.59,0.19,0.43,9.13664294155187
2020,"KEN",83.75,"Sub-Saharan Africa","Lower middle income",5171.71264279257,49.4366340657327,81.68963,45.79807,9.956999779,28.7871788709082,0.62,0.72,0.72,0.69,8.55115251902942
2020,"KOR",85,"High income: OECD","High income",46903.839068358,42.4640783372922,97.15902,97.80743,87.70542908,78.3325418137581,0.62,0.25,0,0.29,10.7558761275417
2020,"KWT",26.25,"Middle East & North Africa","High income",51122.3312398328,24.4646711567797,86.86493,88.71225,73.69445801,99.2658075277585,0.62,0.47,0.41,0.5,10.8419962520267
2020,"KGZ",76.875,"Europe & Central Asia","Lower middle income",6087.60193826927,42.5973022843329,88.83152,84.12084,50.63214493,70.6801526310027,0.53,0.72,0.06,0.44,8.7141737675628
2020,"LAO",85.625,"East Asia & Pacific","Lower middle income",8075.27502377003,46.7600041482324,90.64573,59.35568,13.61594582,14.0960901486421,0.19,0.22,0.06,0.16,8.99668603330683
2020,"LVA",100,"High income: OECD","High income",33959.9237272459,49.7219763601511,96.82776,94.93903,100,89.1608698321915,0.72,0.69,0.12,0.51,10.4329658405043
2020,"LSO",78.125,"Sub-Saharan Africa","Lower middle income",2773.28639887236,45.2956180262388,93.38934,50.02598,11.7330904,64.7878172351118,0.19,0.25,0.41,0.28,7.92814883955138
2020,"LTU",93.75,"High income: OECD","High income",43868.6042151345,49.4219309184455,95.18639,98.3545,80.47016144,91.4039087565077,0.94,0.41,0.03,0.46,10.6889769723538
2020,"LUX",100,"High income: OECD","High income",134105.634308099,46.7440481180968,95.07074,85.22662,21.74609947,92.1644935090901,0.5,0.38,0.56,0.48,11.8063905408879
2020,"MDG",66.875,"Sub-Saharan Africa","Low income",1713.796122026,48.6738357226715,77.78632,31.03119,5.632659912,8.59169496454474,0.78,0.66,0.09,0.51,7.44704947324821
2020,"MWI",77.5,"Sub-Saharan Africa","Low income",1687.28944917892,48.5038959036155,97.08693,34.76096,0.631190002,33.219446418214,0.97,0.44,0.53,0.65,7.43147113508787
2020,"MYS",50,"East Asia & Pacific","Upper middle income",31300.5086554849,38.739152681696,99.8099,75.42821,48.16228104,73.8183021049458,0.47,0.38,0.22,0.35,10.3514215752224
2020,"MLI",63.75,"Sub-Saharan Africa","Low income",2451.1221609713,38.0609126086546,55.75683,26.81248,3.173860073,6.97175357901707,0.5,0.66,0.28,0.48,7.80470911676585
2020,"MLT",88.75,"Middle East & North Africa","High income",54667.3838957307,40.6613134874004,99.13231,94.47046,75.69293213,91.4110658646841,0.78,0.25,0,0.34,10.9090408303716
2020,"MRT",48.125,"Sub-Saharan Africa","Lower middle income",6162.21045071341,33.4734198441209,80.85963,31.72382,4.344970226,18.1458573315452,0.28,0.62,0.16,0.35,8.72635309782583
2020,"MUS",89.375,"Sub-Saharan Africa","Upper middle income",25739.354897588,39.3100040941623,97.22058,87.0561,50.86378098,83.383307868602,0.66,0.69,0.12,0.49,10.1558152688401
2020,"MEX",88.75,"Latin America & Caribbean","Upper middle income",21964.3540503257,38.0124774214834,96.42918,82.50117,47.06195831,70.4778318364677,0.94,0.44,0.06,0.48,9.9972216751202
2020,"MDA",87.5,"Europe & Central Asia","Upper middle income",14621.2401362286,52.0546766022804,86.19406,77.59551,65.22698975,39.8763822492636,0.41,0.41,0.75,0.52,9.5902989456584
2020,"MNG",85,"East Asia & Pacific","Lower middle income",15790.6961126441,44.9310940017694,95.22082,86.07653,80.21627808,60.8158887272003,0.47,0.62,0.16,0.42,9.6672395183678
2020,"MNE",78.75,"Europe & Central Asia","Upper middle income",25484.5749422278,45.3055669281755,96.08448,89.75502,66.83590698,84.2773552937468,0.64,0.88,0.08,0.53,10.1458678825443
2020,"MAR",75.625,"Middle East & North Africa","Lower middle income",8768.17578125,23.2358872106388,96.96158,64.49911,40.84432983,43.8260929803337,0.19,0.72,0.03,0.31,9.07899809933622
2020,"MOZ",82.5,"Sub-Saharan Africa","Low income",1528.88988354373,51.509597260209,92.4766,19.3244,6.722589016,6.36516382713873,0.22,0.38,0.22,0.27,7.33295104025636
2020,"MMR",58.75,"East Asia & Pacific","Lower middle income",6562.98898478581,37.7190667416212,88.4284,66.63893,24.39370918,34.3542756552154,0.69,0.53,0.75,0.66,8.78935377408332
2020,"NAM",80,"Sub-Saharan Africa","Upper middle income",10813.3044681944,49.3805706046837,96.14792,57.81182,36.92644882,56.2730906460017,0.53,0.69,0.41,0.54,9.28862502454786
2020,"NPL",80.625,"South Asia","Lower middle income",4607.52454717112,37.9774023211346,74.78198,62.81848,14.27822781,7.1472965276585,0.88,0.84,0.38,0.7,8.43566302991864
2020,"NLD",97.5,"High income: OECD","High income",68589.6793284482,46.9493484305736,99.08544,93.74044,91.29692841,86.2543096534603,0.5,0.34,0.12,0.32,11.1359119346351
2020,"NZL",94.375,"High income: OECD","High income",47523.2322864366,47.2009444287585,98.86377,97.71525,93.18852234,82.1335625303224,0.72,0.66,0.5,0.62,10.7689950133374
2020,"NIC",86.25,"Latin America & Caribbean","Lower middle income",6701.19426432436,37.906001724375,95.96627,52.40421,20.81449699,51.7940981389239,0.59,0.78,0.47,0.61,8.8101902538999
2020,"NER",56.875,"Sub-Saharan Africa","Low income",1612.63734693259,41.737785782696,60.19768,17.06071,2.963798285,2.49023649482773,0.28,0.5,0.5,0.43,7.38624613147168
2020,"MKD",85,"Europe & Central Asia","Upper middle income",21990.3156013894,40.5582411463973,94.86301,77.59176,51.60911179,86.1216619836047,0.44,0.97,0.06,0.49,9.99840290901659
2020,"NOR",96.875,"High income: OECD","High income",87947.5474755932,47.1341400760651,99.79021,95.62558,100,96.1335308604933,0.5,0.25,0,0.25,11.3845072346864
2020,"OMN",32.5,"Middle East & North Africa","High income",38292.3859682752,15.1922112790558,96.17882,93.15358,58.24015045,93.4431362725451,0.56,0.56,0.22,0.45,10.5530324701327
2020,"PAK",52.5,"South Asia","Lower middle income",5295.95295138203,22.8133339190049,61.56655,34.18399,11.71778965,23.1528388402798,0.47,0.66,0.38,0.5,8.57488701937973
2020,"PAN",79.375,"Latin America & Caribbean","High income",33163.7269089339,40.7007320609306,85.90651,65.94409,55.28253937,60.6534010190745,0.53,0.56,0.31,0.47,10.4092421476105
2020,"PRY",94.375,"Latin America & Caribbean","Upper middle income",15321.3245528933,40.8461134122879,87.26503,65.97249,44.39294815,54.7671902754119,0.41,0.5,0.59,0.5,9.63706616500184
2020,"PER",95,"Latin America & Caribbean","Upper middle income",15466.2951511415,44.2865347211395,93.05232,87.71031,73.85901642,37.5841080275608,0.62,0.34,0.75,0.57,9.64648308349275
2020,"PHL",78.75,"East Asia & Pacific","Lower middle income",9452.29397140303,38.5930444175839,93.69001,71.3301,37.04312134,58.9581831607447,0.53,0.59,0.19,0.44,9.15411852815437
2020,"POL",93.75,"High income: OECD","High income",38846.503463402,44.6595156206976,95.61223,94.23769,85.62892151,84.1297073978275,0.47,0.41,0,0.29,10.5673990928147
2020,"PRT",100,"High income: OECD","High income",40400.8037745647,49.3589131884393,97.19088,95.3391,74.07720947,87.283709140372,0.81,0.59,0.5,0.64,10.6066297108378
2020,"QAT",29.375,"Middle East & North Africa","High income",113160.973780742,15.9818388749676,95.16615,91.7859,75.14302063,99.543754973378,0.62,0.75,0.03,0.47,11.6365754676524
2020,"RUS",73.125,"Europe & Central Asia","Upper middle income",37698.953125,48.5674217449714,96.84015,90.97303,61.81481934,94.3076111329635,0.72,0.91,0.25,0.62,10.5374141300666
2020,"SAU",70.625,"Middle East & North Africa","High income",56365.5085533134,19.4664205586395,94.43822,94.10711,81.07591248,89.3144142081334,0.81,0.88,0,0.56,10.9396304411285
2020,"SEN",63.75,"Sub-Saharan Africa","Lower middle income",4070.61227058594,38.5506584589806,79.59276,39.42459,12.52945995,22.4756187108522,0.34,0.88,0.44,0.55,8.31179433527488
2020,"SRB",93.75,"Europe & Central Asia","Upper middle income",21782.4473713862,45.0367271842678,94.58089,92.5323,80.41398621,76.9198970171824,0.52,0.59,0.19,0.43,9.98890566547627
2020,"SVK",94.375,"High income: OECD","High income",37273.1312817986,45.4028319646414,84.10775,85.3043,58.13008118,90.3245073013924,0.47,0.5,0.06,0.34,10.5260548337087
2020,"SVN",93.75,"High income: OECD","High income",44930.5396309702,46.0384478752337,98.82186,96.62219,92.90180969,90.0620787277189,0.47,0.38,0,0.28,10.7128952688034
2020,"ZAF",88.125,"Sub-Saharan Africa","Upper middle income",14370.2380390151,46.573149490865,86.70383,78.52272,30.91419029,70.1546606147551,0.62,0.69,0.53,0.61,9.57298412978197
2020,"ESP",97.5,"High income: OECD","High income",46682.4769985925,46.6353056731379,97.64003,97.75094,100,87.8786207530216,0.91,0.41,0,0.44,10.7511455694576
2020,"LKA",63.125,"South Asia","Lower middle income",14637.4442911872,33.0726590070229,96.37613,92.25549,26.08817863,58.899737847423,0.66,0.88,0.56,0.7,9.59140651760569
2020,"LCA",83.75,"Latin America & Caribbean","Upper middle income",22738.0109584032,47.2455725970315,96.08382,81.71289,23.01095963,80.7127411609425,0.72,0.41,0.38,0.5,10.0318372728847
2020,"VCT",68.125,"Latin America & Caribbean","Upper middle income",16186.3452529407,40.8808847998434,90.18621,91.64213,49.43761444,78.5480476969839,0.94,0.53,0.59,0.69,9.69198505873231
2020,"SWE",100,"High income: OECD","High income",61615.991072724,47.0802056694663,98.11789,99.46348,100,94.3077123646784,0.78,0.25,0,0.34,11.0286929405904
2020,"CHE",85.625,"High income: OECD","High income",80315.6830344552,46.6910303659997,93.57616,83.93147,71.19142914,87.8292212228091,0.53,0.28,0.03,0.28,11.293732637191
2020,"SYR",40,"Middle East & North Africa","Low income",4825.40602053761,18.1941064936163,67.03999,48.07895,50.59552002,90.4044904721199,0.88,0.41,0.38,0.55,8.48185737454364
2020,"STP",83.125,"Sub-Saharan Africa","Lower middle income",5702.08347071236,35.0594447971374,93.00099,68.83567,18.34407997,30.7957545390873,0.59,0.66,0.66,0.64,8.64876226733075
2020,"TJK",78.75,"Europe & Central Asia","Lower middle income",3649.88375518646,38.207076409782,96.01297,78.77399,34.26562881,70.0658596446319,0.81,0.62,0.31,0.58,8.2027245419777
2020,"TZA",81.25,"Sub-Saharan Africa","Lower middle income",3484.63256835938,48.7108382905193,82.84537,27.31307,6.738823891,8.96042470473281,0.25,0.91,0.22,0.46,8.15640481844772
2020,"THA",78.125,"East Asia & Pacific","Upper middle income",21277.08251178,45.8451664995063,97.85243,77.54404,49.89273071,49.37408170165,0.88,0.72,0.25,0.61,9.96543283186652
2020,"TGO",84.375,"Sub-Saharan Africa","Low income",2501.03087536243,48.251651537491,88.30915,33.45215,10.90740967,16.156150137511,0.53,0.88,0.47,0.62,7.82485803122347
2020,"TUR",82.5,"Europe & Central Asia","Upper middle income",28400.6989176572,31.3418385579116,87.18836,86.04436,100,68.9409835688954,0.5,0.38,0.06,0.31,10.2542042434044
2020,"UGA",73.125,"Sub-Saharan Africa","Low income",2689.41009144919,49.3936297849805,96.90298,21.04045,4.160878658,11.7585386553457,0.88,0.88,0.31,0.69,7.89744891132937
2020,"UKR",79.375,"Europe & Central Asia","Lower middle income",17636.5546875,47.756896405407,92.65981,86.08094,86.31394196,85.0607333881281,0.58,0.52,0.19,0.43,9.77778569679411
2020,"GBR",97.5,"High income: OECD","High income",54440.1060586325,47.6075347568529,99.34894,97.23472,79.81993103,88.8386658819142,0.56,0.19,0,0.25,10.9048747735802
2020,"USA",91.25,"High income: OECD","High income",69511.7634409067,46.1489328561116,94.57828,93.03496,100,96.2453993557587,0.72,0.72,0.44,0.62,11.1492656613237
2020,"URY",88.75,"Latin America & Caribbean","High income",30108.0750507886,46.4512421646773,96.60632,91.12043,97.05245972,75.2149402425296,0.69,0.72,0.66,0.69,10.3125819019999
2020,"UZB",67.5,"Europe & Central Asia","Lower middle income",8755.12593985156,35.9848725066708,93.25238,90.35013,15.031847,69.1144207021701,0.75,0.75,0.25,0.58,9.0775088418024
2021,"ALB",91.25,"Europe & Central Asia","Upper middle income",14869.22002167,44.3102848383972,93.70449,89.1819,72.87310028,48.7680916195748,0.66,0.75,0.06,0.49,9.60711583569107
2021,"DZA",57.5,"Middle East & North Africa","Lower middle income",14194.1557478261,19.7283279065188,95.52681,51.31181,67.94258118,73.936849602983,0.47,0.91,0.44,0.6,9.56065604086703
2021,"ARG",76.25,"Latin America & Caribbean","Upper middle income",23877.0931404855,42.5339108158108,96.00714,93.0542,100,75.0181487276715,0.97,0.38,0.25,0.53,10.0807167125798
2021,"ARM",85,"Europe & Central Asia","Upper middle income",15052.9359791136,52.755634771885,90.5458,88.05112,66.28782654,32.8413679524308,0.59,0.84,0.28,0.57,9.61939476283624
2021,"AUS",96.875,"High income: OECD","High income",56215.5779648398,47.1699615129658,96.74048,92.69355,100,90.3331495949345,0.53,0.78,0.53,0.61,10.936966973964
2021,"AUT",96.875,"High income: OECD","High income",60931.9423870435,46.9295765756178,89.691,87.11869,100,89.6394817864438,0.47,0.44,0.44,0.45,11.0175292333459
2021,"AZE",78.75,"Europe & Central Asia","Upper middle income",19126.094903135,49.9471517320039,92.24746,88.15416,42.55775833,28.2496779651821,0.22,0.97,0.47,0.55,9.85886119011477
2021,"BHS",81.25,"Latin America & Caribbean","High income",25457.0803884989,48.2511599670439,75.13181,65.04684,20.70882034,90.2783695497799,0.47,0.44,0.97,0.62,10.1447884721165
2021,"BHR",55.625,"Middle East & North Africa","High income",53814.2452592358,21.3971274418783,95.85031,93.78209,88.56175232,96.4309012371073,0.47,0.28,0.31,0.35,10.8933120751392
2021,"BGD",49.375,"South Asia","Lower middle income",7015.19792797056,32.7777073947751,93.66587,72.27917,21.06813049,32.8750084503086,0.97,0.41,0.28,0.55,8.85597674459631
2021,"BRB",80,"Latin America & Caribbean","High income",15749.0380167909,50.1777861936923,95.73025,96.81848,89.33735657,85.8273107645493,0.44,0.53,0.75,0.57,9.66459805801537
2021,"BLR",75.625,"Europe & Central Asia","Upper middle income",26731.4953813506,50.3475769318432,94.80403,96.18075,78.45584106,96.9524730250803,0.81,0.75,0.12,0.56,10.193635159858
2021,"BEL",100,"High income: OECD","High income",58500.6310332726,46.803437581753,98.87476,95.08123,95.58782196,89.6546899063435,0.28,0.28,0.09,0.22,10.9768099137419
2021,"BLZ",79.375,"Latin America & Caribbean","Upper middle income",10032.544497569,39.1278624233682,94.99419,73.35268,29.7305603,67.6425112564778,0.59,0.44,0.31,0.45,9.21368920811672
2021,"BEN",77.5,"Sub-Saharan Africa","Lower middle income",3317.8597222557,45.1506418205297,83.58132,39.81058,7.340340137,15.6223193841314,0.75,0.88,0.16,0.59,8.10737654576372
2021,"BTN",75,"South Asia","Lower middle income",12979.9369446336,43.8360458863163,88.54243,76.54685,19.27575493,16.8297146074533,0.5,0.47,0.5,0.49,9.47123717136895
2021,"BWA",63.75,"Sub-Saharan Africa","Upper middle income",16289.4202155885,47.3343424980686,88.10205,63.7512,27.99811935,69.4753434258121,0.34,0.69,0.31,0.45,9.69833249718656
2021,"BRA",85,"Latin America & Caribbean","Upper middle income",17327.5157262925,43.1404992406634,94.68207,83.18157,67.80967712,71.7504646092639,0.75,0.72,0.47,0.65,9.76010873139555
2021,"BRN",53.125,"East Asia & Pacific","High income",80280.8979480569,41.7003056994349,98.14344,84.048,37.12647247,91.1708320262121,0.84,0.44,0.12,0.47,11.2932994442359
2021,"BGR",90.625,"Europe & Central Asia","Upper middle income",27182.0470287617,46.1272210700662,86.31274,87.85868,95.32009888,91.7772854669566,0.47,0.38,0,0.28,10.2103487869686
2021,"BFA",82.5,"Sub-Saharan Africa","Low income",2380.93171826574,45.1970827694955,77.69237,31.69258,6.922860146,11.071541438947,0.19,0.38,0.12,0.23,7.7756670837889
2021,"BDI",73.125,"Sub-Saharan Africa","Low income",833.920257458019,51.0954921223969,94.09198,31.01462,5.496404648,8.97258047156956,0.56,0.66,0.31,0.51,6.72733622024016
2021,"CPV",86.25,"Sub-Saharan Africa","Lower middle income",7207.86853962048,44.9483405338424,92.55145,74.47218,24.18169975,52.6486509709572,0.44,0.53,0.41,0.46,8.88306728864675
2021,"KHM",75,"East Asia & Pacific","Lower middle income",6128.78243783335,47.249031097997,90.19264,36.66987,13.94661903,38.8679602136289,0.59,0.69,0.28,0.52,8.72091453691924
2021,"CMR",60,"Sub-Saharan Africa","Lower middle income",4763.48194388066,47.5040954944425,88.71914,43.0281,14.95489025,16.3872464040291,0.88,0.84,0.34,0.69,8.4689440890614
2021,"CAN",100,"High income: OECD","High income",53274.9109302286,47.1188578904526,98.95292,100,90.97457886,88.9863404235985,0.78,0.78,0.19,0.58,10.8832395554641
2021,"TCD",66.25,"Sub-Saharan Africa","Low income",1780.56302215584,40.8458052613187,64.07191,12.28557,2.55031991,3.59205757707928,0.66,0.75,0.53,0.65,7.48524636031456
2021,"CHL",80,"High income: OECD","High income",26257.832306452,41.0242457010816,94.76194,89.88541,100,76.0339110387649,0.66,0.66,0.09,0.47,10.1757576802441
2021,"COL",81.875,"Latin America & Caribbean","Upper middle income",16150.7242148835,41.0843922589846,93.16194,80.16872,63.16305161,50.7923914123503,0.5,0.56,0.12,0.4,9.68978208548358
2021,"HRV",93.75,"Europe & Central Asia","High income",32479.2352512406,45.7271600779089,87.35711,94.05053,91.67658997,90.9658605206208,0.75,0.5,0.09,0.45,10.3883870372063
2021,"CYP",91.25,"Europe & Central Asia","High income",45244.8515625,45.3444317221286,97.89554,95.3969,100,90.9655350829285,0.44,0.28,0.28,0.33,10.7198662667486
2021,"CZE",93.75,"High income: OECD","High income",47196.4504570677,44.4054630149087,89.48699,91.49009,81.55539703,88.3661388647329,0.88,0.75,0,0.54,10.7620951543747
2021,"CIV",83.125,"Sub-Saharan Africa","Lower middle income",5787.81533309018,43.5021696897407,86.60521,35.05883,9.139300346,16.4930155283857,0.56,0.88,0.44,0.62,8.66368294394853
2021,"DNK",100,"High income: OECD","High income",65791.1094251237,46.948695461593,98.50205,92.25643,97.54080963,94.467938181358,0.44,0.22,0.03,0.23,11.0942551925714
2021,"DOM",86.25,"Latin America & Caribbean","Upper middle income",19721.3207241074,40.3788774220105,92.68957,74.54667,74.79585266,68.3143070865093,0.44,0.47,0.69,0.53,9.8895063050107
2021,"ECU",89.375,"Latin America & Caribbean","Upper middle income",12425.0175450466,41.2047421587287,96.06828,86.0294,66.81777954,36.5218799625356,0.66,0.38,0.78,0.6,9.42754774258519
2021,"EGY",45,"Middle East & North Africa","Lower middle income",15309.2359881702,18.0082552415206,98.77074,83.12511,38.03300858,70.3213369958176,0.72,0.84,0.34,0.64,9.63627690252184
2021,"SLV",88.75,"Latin America & Caribbean","Upper middle income",9692.44931605799,40.9898673770132,81.41932,62.55455,34.1079483,54.0272793463911,0.56,0.47,0.12,0.39,9.17920560811319
2021,"EST",97.5,"High income: OECD","High income",42099.356789487,48.7811955890888,94.22231,95.49697,88.89467621,93.4504555209886,0.69,0.38,0.03,0.36,10.6478114944442
2021,"SWZ",46.25,"Sub-Saharan Africa","Lower middle income",9633.19224387451,47.3710312388159,82.37601,47.09057,6.160679817,57.5810929281122,0.53,0.47,0.62,0.54,9.17307374172166
2021,"ETH",80,"Sub-Saharan Africa","Low income",2516.54894667514,46.6781281419239,81.45238,30.3126,5.053160191,12.3338430229875,0.38,0.81,0.41,0.53,7.83104106697576
2021,"FJI",82.5,"East Asia & Pacific","Upper middle income",11254.969751223,33.5851452063227,98.4174,88.84323,87.65913391,70.642097926468,0.59,0.66,0.62,0.62,9.32865391144369
2021,"FIN",97.5,"High income: OECD","High income",55940.0755302148,47.6527925156231,98.75032,96.3946,100,90.0737475150469,0.31,0.19,0,0.17,10.9320541930676
2021,"FRA",100,"High income: OECD","High income",50610.632852668,48.8287535616269,99.11794,95.32789,79.15248871,90.5164777196396,0.38,0.22,0,0.2,10.8319367271271
2021,"GEO",85.625,"Europe & Central Asia","Upper middle income",17031.1440283426,47.4621259960427,98.19462,96.84329,81.82488251,53.6286424270896,0.75,0.59,0.12,0.49,9.7428576628752
2021,"DEU",100,"High income: OECD","High income",60747.2737702682,46.7105652406794,91.32272,84.68996,78.78555298,93.6622425658157,0.47,0.5,0.5,0.49,11.0144939454948
2021,"GHA",75,"Sub-Saharan Africa","Lower middle income",6412.68541762469,48.0285740126055,86.60582,57.88249,18.29150009,17.5796692412894,0.44,0.47,0.34,0.42,8.76618933284273
2021,"GRC",97.5,"High income: OECD","High income",30529.259693796,44.7958523436437,98.45671,92.61503,100,74.1873288132002,0.22,0.34,0.12,0.23,10.3264735918767
2021,"GTM",73.75,"Latin America & Caribbean","Upper middle income",11101.009623613,33.2389270741954,87.03699,42.97926,19.6749897,44.5430318413065,0.38,0.53,0.56,0.49,9.31488141808571
2021,"GIN",73.75,"Sub-Saharan Africa","Lower middle income",3630.99330577677,41.1408482484042,68.77121,25.56081,4.214468956,9.9340572239822,0.41,0.72,0.22,0.45,8.19753689659635
2021,"HND",75,"Latin America & Caribbean","Lower middle income",5603.26398377777,39.4341448559164,80.92844,46.71862,29.40350914,45.0353367153931,0.44,0.84,0.44,0.57,8.63128301266038
2021,"HKG",89.375,"East Asia & Pacific","High income",61328.5494578461,49.8580713114707,94.16782,96.54371,100,94.9496004679957,0.94,0.41,0.28,0.54,11.0240170523978
2021,"HUN",93.75,"High income: OECD","High income",35949.9188680058,46.5225909407827,90.10324,89.51638,63.01156998,90.1138858021819,0.31,0.34,0,0.22,10.4899099224333
2021,"ISL",100,"High income: OECD","High income",59909.7715646707,45.9096815968272,99.37185,92.39913,100,90.3703703703704,0.47,0.38,0,0.28,11.0006115937243
